Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Arafeh, M., Ceravolo, P., Mourad, A., Damiani, E., Bellini, E.","57210471027;6506416314;9275987400;57195375517;36647203400;","Ontology based recommender system using social network data",2021,"Future Generation Computer Systems","115",,,"769","779",,7,"10.1016/j.future.2020.09.030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092928903&doi=10.1016%2fj.future.2020.09.030&partnerID=40&md5=2dcb23ff2e15accf0a8719d52a8f3e07",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85092928903
"Noori, M.A.R., Mehra, R.","57221109996;57209506132;","Fire Emergency Detection from Twitter Using Supervised Principal",2020,"2020 IEEE 15th International Conference on Industrial and Information Systems, ICIIS 2020 - Proceedings",,,"9342671","403","408",,,"10.1109/ICIIS51140.2020.9342671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101292611&doi=10.1109%2fICIIS51140.2020.9342671&partnerID=40&md5=6b3a25b158169dcce50399d5ecea92f2",Conference Paper,"Final","",Scopus,2-s2.0-85101292611
"Arafeh, M., Ceravolo, P., Mourad, A., Damiani, E.","57210471027;6506416314;9275987400;57195375517;","Sampling Online Social Networks with Tailored Mining Strategies",2019,"2019 6th International Conference on Social Networks Analysis, Management and Security, SNAMS 2019",,,"8931829","217","222",,2,"10.1109/SNAMS.2019.8931829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077822813&doi=10.1109%2fSNAMS.2019.8931829&partnerID=40&md5=38f7d95eb8417530bbd31967e44ba0e3",Conference Paper,"Final","",Scopus,2-s2.0-85077822813
"Rahman, S.A., Mourad, A., El Barachi, M.","57201798726;9275987400;13408062900;","An Infrastructure-Assisted Crowdsensing Approach for On-Demand Traffic Condition Estimation",2019,"IEEE Access","7",,"8895966","163323","163340",,5,"10.1109/ACCESS.2019.2953002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075785330&doi=10.1109%2fACCESS.2019.2953002&partnerID=40&md5=38f4dcc497dae40a2904801dcbc37297",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85075785330
"Zulfikar, M.T., Suharjito","56979206000;55390566600;","Detection traffic congestion based on twitter data using machine learning",2019,"Procedia Computer Science","157",,,"118","124",,5,"10.1016/j.procs.2019.08.148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073103136&doi=10.1016%2fj.procs.2019.08.148&partnerID=40&md5=976de1207d40b9b4e7a11eb3e40f9f12",Conference Paper,"Final","All Open Access, Gold",Scopus,2-s2.0-85073103136
