Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Sung, W.-T., Hsiao, S.-J., Hsiao, C.-Y.","7102749669;7201885512;57212658099;","Constructing a deep image analysis system based on self-driving and AIoT",2022,"Intelligent Automation and Soft Computing","31","2",,"1223","1240",,,"10.32604/iasc.2022.020746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116271200&doi=10.32604%2fiasc.2022.020746&partnerID=40&md5=51bda2a00e282da266c09a916da9f0aa",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85116271200
"Simpson, S.V., Nagarajan, G.","57222164603;36933359700;","A fuzzy based Co-Operative Blackmailing Attack detection scheme for Edge Computing nodes in MANET-IOT environment",2021,"Future Generation Computer Systems","125",,,"544","563",,,"10.1016/j.future.2021.06.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109820901&doi=10.1016%2fj.future.2021.06.052&partnerID=40&md5=4bc5075b8fec69c7435bead25163676f",Article,"Final","",Scopus,2-s2.0-85109820901
"Abdulrahman, S., Tout, H., Ould-Slimane, H., Mourad, A., Talhi, C., Guizani, M.","57222335060;55442989700;35105790000;9275987400;9275987500;7004750176;","A survey on federated learning: The journey from centralized to distributed on-site learning and beyond",2021,"IEEE Internet of Things Journal","8","7","9220780","5476","5497",,20,"10.1109/JIOT.2020.3030072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103307200&doi=10.1109%2fJIOT.2020.3030072&partnerID=40&md5=ca401ca2e34efdf0c58dbc1ebffb8e2d",Article,"Final","",Scopus,2-s2.0-85103307200
